"ID","UID","NAMEID","SPUSERID","PNID","FIRSTNAME","LASTNAME","EMAIL","STATUS","TYPE_ID","AUTHENTICATION_ID","ACTIVATEDAT","CREATEDAT","CREATEDBY","CREATEDBYOBT","CHANGEDAT","ORGANIZATIONTYPE","INVITINGMAHPNID","ORG_ID"
"8e34dce1-e79a-4554-a57e-065c57d9cbc1","0865048c-c26d-43ec-a56b-ca92bde8e27e","P006039","82F42978-116E-439C-8E0E-DB868FD98DA5","Customer_Org_Bug_Fix_1","First","User","firstuser_01@mail.com","Active","1","P006039","2022-02-24 08:01:12.922000000","2022-02-24 08:00:32.504000000","P004886","true",,"Customer_Org_Bug_Fix_1",,"Customer_Org_Bug_Fix_1"
"364f04b2-0a00-4b93-8fbf-7cd56ed5c6dc","48df3836-42c7-45fd-9222-3aa835f72169","P006040","998C4150-B8A8-4ADC-A1EC-BE5D05200960","Customer_Org_Bug_Fix_2","Second","User","seconduser_022@mail.com","Active","1","P006040","2022-02-24 08:06:13.601000000","2022-02-24 08:03:48.991000000","P004886","true",,"Customer_Org_Bug_Fix_2",,"Customer_Org_Bug_Fix_2"
"4b8ed3c1-884a-4545-a29d-d12504d0b3b7","e2d0c5fa-586c-4471-a1eb-103f06eca1cc","P006083","717F669C-E5CB-4888-8B40-BC4DC2088D25","PNSAP_220501","Test1","User1","aparnaalla9@gmail.com","Active","1","P006083","2022-03-10 05:40:40.378000000","2022-03-10 05:36:01.363000000","P004762","true",,"PNSAP_220501",,"PNSAP_220501"
"89f7a4e7-a4d2-4567-b66d-dd0861692c01","1d3baeb1-38c9-40d6-be76-fc74537584cd","P006063","56C1ECE4-B6C4-4994-85B3-6CB018EDCCFA","NEWORG_20220124163605","newtestuser","newtestuserlast","newtestuser@gmail.com","Active","1","P006063","2022-03-03 14:57:45.518000000","2022-03-03 14:56:27.256000000","P004762","true",,"NEWORG_20220124163605",,"NEWORG_20220124163605"
"81708dfd-2746-47ef-9a78-60890c6254c0","2974c939-c262-44f7-b95b-3cec5d7de896","P006069","A2B65737-0404-4220-8F87-AC357466970F","PNSAP_6001","Bug","16648","bug16648admin@mailinator.com","Active","1","P006069","2022-03-07 09:44:41.790000000","2022-03-07 09:40:04.921000000","P006019","true",,,,"Customer_Org_Bug_Fix_1"
"9b65f325-ea56-4053-a9c6-d528953c3f88","13c9e9d8-30b3-4827-aea6-866c709957a1","P006070","2706E2A2-2BDC-4F4B-954C-193882596CEE","PNSAP_6001","Bug","16648","bug16648@mailnesia.com","Active","1","P006070","2022-03-07 09:44:42.361000000","2022-03-07 09:42:22.668000000","P006019","true",,,,"PNNOVARTIS20160811"
"7db2b7f2-3c89-4fc8-9a5d-841747195bcb","01d6d0d1-b82d-4189-8934-e0abf331ae2f","P006071","71CEC186-DF84-4C6C-BA57-2B9688E4C2F5","BUG_20220307104325","Bug","16647","bug16647@mailnesia.com","Active","3","P006071","2022-03-07 10:44:43.106000000","2022-03-07 10:43:26.611000000",,"true",,,,"BUG_20220307104325"
"b4289f1f-8e8d-4130-ab9d-4374aafc3a83","bd085964-6c17-4b92-9a8c-ab4b95fb11ba","P006084","7E4DFF8C-D903-4908-ACFA-D2897AAC9FB3","PNSAP_220501","Test1","Customer1","Test1_Customer1@mailinator.com","Active","1","P006084","2022-03-10 05:45:41.154000000","2022-03-10 05:45:03.351000000","P006083","false",,,,
"d6c5743f-c877-4f9e-a0bf-58097539ec8e","0da4e9ca-45c3-4b8b-add4-c9c7a03e2075","P006085","48169EF1-1765-41CD-91B8-346C691ABACB","PNSAP_220501","Test2","Customer2","Test2_Customer2@mailinator.com","Active","2","P006085","2022-03-10 05:50:42.160000000","2022-03-10 05:46:44.497000000","P006083","false",,,,
"7aceeba9-7254-4c5e-b5f1-4b5882144fc0","947c3371-b3d8-41a0-a93a-1aa6c6eed896","P006086","468B3B86-9D49-410D-91E9-2B92F4CADCE1","PNSAP_220501","Test3","Customer3","Test3_customer3@mailinator.com","Active","1","P006086","2022-03-10 05:50:43.102000000","2022-03-10 05:49:18.917000000","P006083","false",,,,
"9d9df5ad-7a98-46c1-be4f-b33e9fb63499","0bb96aeb-7a6e-47e7-825c-4418071c1d08","P006087","EA3D5569-A161-4DBD-9F2C-34990A4699EA","PNSAP_220501","Test4","Customer4","Test4_Customer4@mailinator.com","Active","2","P006087","2022-03-10 05:55:44.036000000","2022-03-10 05:51:58.785000000","P006083","false",,,,
"37f6ca22-4d8a-4463-8d61-70092e38bce0","3559a126-9287-45e4-95c8-cb79e24a718a","P006091","915888D5-5660-40D2-AF1A-3FF169604A64","TESTBP_20220310085144","Test2","BusinessPartner2","Test2_BusinessPartner2@mailinator.com","Active","3","P006091","2022-03-10 08:54:14.859000000","2022-03-10 08:51:44.901000000",,"true","2022-03-10 08:58:24.134000000",,,"TESTBP_20220310085144"
"4df4219f-00c9-4cb1-8d85-31d8e570c38a","458195e6-ea0a-4de3-b8dd-5e989c781e12","P006090","C9CA6E28-155B-421D-93AA-4175BA4FF5D9","TESTBP_20220310085017","Test1","BusinessPartner1","Test1_BusinessPartner1@mailinator.com","Active","3","P006090","2022-03-10 08:54:14.076000000","2022-03-10 08:50:18.915000000",,"true","2022-03-10 08:59:36.570000000",,,"TESTBP_20220310085017"
"5b03578a-dcb0-4990-b249-1315bc40068f","22c4cb0b-b83c-479f-a395-cfe65478aa1d","P006093","CD29D3C2-CF7B-4960-AF81-FB36FBCA58A3","PNNOVARTIS20160811","testfirst","testlast","testfirstlastone@email.com","Active","1","P006093","2022-03-10 11:49:17.088000000","2022-03-10 11:49:14.290000000","P004754","false",,,,
"cb3e7f85-a8d8-452a-af66-013efe1f9a24","319e5f3d-4044-45ed-832e-2ca3f473f964","P006778","Portal:1BD8598F-401D-42EA-8358-03B7981C8BAC,PBC:C5F7E355-89A7-454A-9B29-86C6AEBC3A0B","COMP_20220714122958","1111111112229","comp","us1111111112229.comp@mailinator.com","Active","3","P006778","2022-07-14 12:30:58.042000000","2022-07-14 12:29:59.750000000",,"true","2022-07-14 12:33:17.942000000",,,"COMP_20220714122958"
"ad4666ea-a777-422c-b481-0670bb2a0a85","1e579b82-8189-41ea-888b-5d95814a5474","P006779","Portal:686545ED-D177-466E-AB75-C1ABAA3AAC8D,PBC:7C013C0C-1510-41F6-BC68-4199FD8F89CF","COMP_20220714124609","1111111112243","comp","1111111112243.comp@mailinator.com","Active","3","P006779","2022-07-14 12:50:59.486000000","2022-07-14 12:46:09.941000000",,"true",,,,"COMP_20220714124609"
"e45f77ad-66a7-4daf-9282-51416935abed","b30c246c-b629-4eea-838d-3b05f12bb154","P006784","Portal:D11F7035-5BAC-430E-94BB-238BF8EF0139,PBC:EF027BD0-352F-4996-B37C-5F052AC5A6F3","COMP_20220715054502","1111111112281","comp","1111111112281.comp@mailinator.com","Active","3","P006784","2022-07-15 05:46:03.848000000","2022-07-15 05:45:03.795000000",,"true","2022-07-15 05:48:17.143000000",,,"COMP_20220715054502"
"25750dc9-ce81-4c26-bc66-6d0db5836256","7b3d20de-010d-486a-b00c-84fc2d82c46e","P006786","Portal:9C670458-7E6A-4C44-87B9-1ACBF81A2AC3,PBC:D9EEB809-3389-49B0-A789-2D9899F4FAE0","TESTCO_20220718042628","test","GLN","testgln1@mailinator.com","Active","3","P006786","2022-07-18 04:31:18.728000000","2022-07-18 04:26:29.015000000",,"true",,,,"TESTCO_20220718042628"
"f1f79764-f3c6-4b75-bfff-e763221e99ff","44743ea4-5574-401e-981c-4fcb535cd2a9","P006787","Portal:35F0CA0E-0FFA-43CF-9114-40188DBD8026,PBC:AFE16E24-B219-49EB-8D83-D7335394572B","COMP_20220718043715","1111111112304","comp","1111111112304.com@mailinator.com","Active","3","P006787","2022-07-18 04:41:19.741000000","2022-07-18 04:37:15.694000000",,"true",,,,"COMP_20220718043715"
"52f88ef8-46ec-4f68-bd87-12b06b99c8ce","93b82435-3760-4cab-92c0-01b397b267ca","P006259","Portal:31143D0A-5452-4430-AC7E-FAAF95158B68,PBC:FB7F2A89-F389-4940-9D6C-EB1DEEF38035","USDSCSA001","Joan","Ji","j.ji@sap.com","Active","1","P006259","2022-07-18 09:36:02.873000000","2022-07-18 09:35:02.039000000","P006633","false",,,,"USDSCSA001"
"ebcbcb6a-8b72-448a-b1a7-13bc5b8c269e","71ab2130-c633-46c5-adf4-a10c4c876539","P006793","Portal:FD5745D8-FA93-438B-9BCC-DAD731FBD195,PBC:EA51B312-DC7B-4FA9-BA8E-96787C794F03","USDSCSA001","Joan","Ji","j.ji@mailinator.com","Active","1","P006793","2022-07-18 09:41:03.978000000","2022-07-18 09:36:49.520000000","P006633","false","2022-07-18 09:43:23.103000000",,,"USDSCSA001"
